incident_id,incident_name,discovery_date,contain_date,fire_year,state,county_fips,county_name,latitude,longitude,fire_size_acres,fire_size_class,cause,structures_destroyed,personnel_assigned
FIRE-2023-003471,Washington Fire 3471,2023-09-06,2023-09-12,2023,WA,1025,Washington County 00,46.14419,-123.42696,9.8,B,Undetermined,0,1
FIRE-2023-003472,Washington Fire 3472,2023-07-29,2023-09-02,2023,WA,1025,Washington County 00,45.52318,-122.90973,119.6,D,Undetermined,7,1
FIRE-2023-003473,Washington Fire 3473,2023-08-05,2023-08-25,2023,WA,1025,Washington County 00,45.63736,-123.64363,39.2,C,Powerline,0,11
FIRE-2023-003474,Washington Fire 3474,2023-09-28,2023-10-17,2023,WA,1025,Washington County 00,45.92931,-123.0589,60.6,C,Human - Campfire,0,1
FIRE-2023-003475,Washington Fire 3475,2023-10-25,2023-11-15,2023,WA,1025,Washington County 00,46.35919,-124.71187,21.7,C,Human - Equipment,0,1
FIRE-2023-003476,Washington Fire 3476,2023-05-17,2023-06-22,2023,WA,1025,Washington County 00,46.29406,-124.62789,76.9,C,Lightning,0,1
FIRE-2023-003477,Washington Fire 3477,2023-05-19,2023-07-02,2023,WA,1025,Washington County 00,46.63349,-123.88792,29.2,C,Lightning,0,1
FIRE-2023-003478,Washington Fire 3478,2023-05-05,2023-05-12,2023,WA,1026,Washington County 01,46.11904,-122.15454,31.3,C,Powerline,0,1
FIRE-2023-003479,Washington Fire 3479,2023-05-31,2023-07-09,2023,WA,1026,Washington County 01,46.40602,-122.49601,11.2,C,Human - Arson,0,1
FIRE-2023-003480,Washington Fire 3480,2023-11-20,2024-01-02,2023,WA,1026,Washington County 01,46.03492,-122.46827,57.1,C,Human - Equipment,0,11
FIRE-2023-003481,Washington Fire 3481,2023-06-16,2023-07-04,2023,WA,1026,Washington County 01,45.76516,-121.64602,58.1,C,Human - Equipment,0,1
FIRE-2023-003482,Washington Fire 3482,2023-08-28,2023-10-04,2023,WA,1026,Washington County 01,46.47662,-122.36949,46.4,C,Undetermined,0,5
FIRE-2023-003483,Washington Fire 3483,2023-08-23,2023-08-27,2023,WA,1026,Washington County 01,46.55742,-122.64499,19.9,C,Undetermined,0,1
FIRE-2023-003484,Washington Fire 3484,2023-08-30,2023-09-22,2023,WA,1026,Washington County 01,46.06671,-121.8343,38.9,C,Undetermined,0,1
FIRE-2023-003485,Washington Fire 3485,2023-09-15,2023-10-18,2023,WA,1027,Washington County 02,46.60062,-119.64672,98.6,C,Human - Campfire,0,1
FIRE-2023-003486,Washington Fire 3486,2023-07-15,2023-07-19,2023,WA,1027,Washington County 02,46.63068,-119.38691,31.5,C,Human - Campfire,0,2
FIRE-2023-003487,Washington Fire 3487,2023-08-05,2023-09-14,2023,WA,1027,Washington County 02,45.77675,-120.89206,44.3,C,Powerline,0,15
FIRE-2023-003488,Washington Fire 3488,2023-07-14,2023-08-26,2023,WA,1027,Washington County 02,45.82281,-120.32048,31.0,C,Lightning,0,4
FIRE-2023-003489,Washington Fire 3489,2023-07-01,2023-07-12,2023,WA,1027,Washington County 02,45.55042,-119.2425,25.8,C,Human - Arson,0,10
FIRE-2023-003490,Washington Fire 3490,2023-10-01,2023-10-24,2023,WA,1027,Washington County 02,45.83228,-119.09381,13.2,C,Undetermined,0,8
FIRE-2023-003491,Washington Fire 3491,2023-09-09,2023-10-12,2023,WA,1027,Washington County 02,46.3559,-119.07347,14.3,C,Lightning,0,1
FIRE-2023-003492,Washington Fire 3492,2023-07-11,2023-08-19,2023,WA,1027,Washington County 02,46.32908,-119.67798,41.9,C,Human - Campfire,0,1
FIRE-2023-003493,Washington Fire 3493,2023-07-16,2023-08-29,2023,WA,1027,Washington County 02,45.8666,-119.91275,35.4,C,Human - Equipment,0,1
FIRE-2023-003494,Washington Fire 3494,2023-10-21,2023-11-04,2023,WA,1027,Washington County 02,45.94149,-119.82328,37.4,C,Undetermined,0,1
FIRE-2023-003495,Washington Fire 3495,2023-09-11,2023-10-11,2023,WA,1028,Washington County 03,46.26085,-117.00765,5.1,B,Human - Equipment,0,1
FIRE-2023-003496,Washington Fire 3496,2023-05-22,2023-07-02,2023,WA,1028,Washington County 03,46.50319,-117.61214,19.0,C,Lightning,0,14
FIRE-2023-003497,Washington Fire 3497,2023-07-04,2023-07-25,2023,WA,1028,Washington County 03,45.67338,-117.81146,11.0,C,Lightning,0,1
FIRE-2023-003498,Washington Fire 3498,2023-09-10,2023-10-24,2023,WA,1029,Washington County 10,47.37135,-123.6658,7.0,B,Human - Arson,0,1
FIRE-2023-003499,Washington Fire 3499,2023-07-04,2023-07-30,2023,WA,1029,Washington County 10,47.78901,-123.30829,132.7,D,Lightning,2,12
FIRE-2023-003500,Washington Fire 3500,2023-07-13,2023-08-27,2023,WA,1029,Washington County 10,46.99887,-123.22272,29.9,C,Lightning,0,1
FIRE-2023-003501,Washington Fire 3501,2023-08-25,2023-09-16,2023,WA,1029,Washington County 10,47.23518,-124.27772,17.3,C,Undetermined,0,4
FIRE-2023-003502,Washington Fire 3502,2023-06-02,2023-06-12,2023,WA,1029,Washington County 10,47.06879,-124.18777,30.0,C,Lightning,0,1
FIRE-2023-003503,Washington Fire 3503,2023-06-22,2023-07-16,2023,WA,1029,Washington County 10,47.15445,-124.6564,18.5,C,Human - Debris Burning,0,6
FIRE-2023-003504,Washington Fire 3504,2023-09-05,2023-10-18,2023,WA,1029,Washington County 10,46.85347,-124.58324,40.0,C,Human - Debris Burning,0,1
FIRE-2023-003505,Washington Fire 3505,2023-09-05,2023-09-07,2023,WA,1029,Washington County 10,47.54846,-123.47985,0.7,B,Human - Equipment,0,1
FIRE-2023-003506,Washington Fire 3506,2023-08-22,2023-09-15,2023,WA,1031,Washington County 12,47.42396,-118.99207,53.4,C,Human - Equipment,0,7
FIRE-2023-003507,Washington Fire 3507,2023-07-26,2023-08-16,2023,WA,1031,Washington County 12,47.44973,-120.21223,138.1,D,Powerline,6,2
FIRE-2023-003508,Washington Fire 3508,2023-09-15,2023-10-17,2023,WA,1031,Washington County 12,47.14254,-120.65416,61.2,C,Human - Equipment,0,4
FIRE-2023-003509,Washington Fire 3509,2023-06-02,2023-07-04,2023,WA,1031,Washington County 12,47.74342,-119.58928,12.2,C,Human - Equipment,0,13
FIRE-2023-003510,Washington Fire 3510,2023-08-03,2023-09-06,2023,WA,1031,Washington County 12,46.97333,-119.72882,86.7,C,Lightning,0,3
FIRE-2023-003511,Washington Fire 3511,2023-07-02,2023-07-30,2023,WA,1031,Washington County 12,47.50768,-119.79715,203.9,D,Undetermined,0,7
FIRE-2023-003512,Washington Fire 3512,2023-07-28,2023-08-04,2023,WA,1031,Washington County 12,47.10361,-119.79974,20.6,C,Human - Equipment,0,1
FIRE-2023-003513,Washington Fire 3513,2023-06-28,2023-07-20,2023,WA,1031,Washington County 12,47.20593,-119.06983,124.9,D,Human - Campfire,0,7
FIRE-2023-003514,Washington Fire 3514,2023-08-23,2023-09-20,2023,WA,1031,Washington County 12,46.91025,-119.76116,18.5,C,Human - Debris Burning,0,18
FIRE-2023-003515,Washington Fire 3515,2023-06-01,2023-06-17,2023,WA,1031,Washington County 12,47.51614,-120.15433,40.1,C,Human - Arson,0,7
FIRE-2023-003516,Washington Fire 3516,2023-06-09,2023-07-04,2023,WA,1031,Washington County 12,47.64559,-119.66137,67.5,C,Powerline,0,1
FIRE-2023-003517,Washington Fire 3517,2023-07-24,2023-08-20,2023,WA,1031,Washington County 12,46.92839,-119.2423,32.7,C,Lightning,0,13
FIRE-2023-003518,Washington Fire 3518,2023-09-22,2023-09-26,2023,WA,1032,Washington County 13,47.18522,-117.67788,16.4,C,Lightning,0,1
FIRE-2023-003519,Washington Fire 3519,2023-07-07,2023-08-12,2023,WA,1032,Washington County 13,47.29136,-117.51609,29.4,C,Undetermined,0,1
FIRE-2023-003520,Washington Fire 3520,2023-09-08,2023-09-10,2023,WA,1032,Washington County 13,47.43694,-118.64038,88.8,C,Undetermined,0,6
FIRE-2023-003521,Washington Fire 3521,2023-09-08,2023-10-05,2023,WA,1032,Washington County 13,47.31231,-117.04672,115.9,D,Human - Equipment,0,1
FIRE-2023-003522,Washington Fire 3522,2023-07-26,2023-09-09,2023,WA,1032,Washington County 13,47.23958,-117.23197,0.7,B,Powerline,0,1
FIRE-2023-003523,Washington Fire 3523,2023-05-17,2023-06-08,2023,WA,1032,Washington County 13,47.17995,-117.09592,59.3,C,Lightning,0,1
FIRE-2023-003524,Washington Fire 3524,2023-08-22,2023-09-08,2023,WA,1032,Washington County 13,46.95904,-118.04174,34.1,C,Lightning,0,17
FIRE-2023-003525,Washington Fire 3525,2023-08-10,2023-08-14,2023,WA,1032,Washington County 13,47.15267,-117.76831,32.6,C,Undetermined,0,20
FIRE-2023-003526,Washington Fire 3526,2023-10-04,2023-10-24,2023,WA,1032,Washington County 13,47.37444,-117.9478,153.4,D,Lightning,0,5
FIRE-2023-003527,Washington Fire 3527,2023-10-15,2023-11-09,2023,WA,1033,Washington County 20,48.30123,-124.51408,63.6,C,Lightning,0,2
FIRE-2023-003528,Washington Fire 3528,2023-08-09,2023-08-12,2023,WA,1033,Washington County 20,48.40814,-124.41804,51.8,C,Lightning,0,1
FIRE-2023-003529,Washington Fire 3529,2023-06-20,2023-08-01,2023,WA,1033,Washington County 20,48.76071,-123.79514,3.9,B,Human - Equipment,0,1
FIRE-2023-003530,Washington Fire 3530,2023-10-01,2023-11-08,2023,WA,1033,Washington County 20,48.81113,-123.10361,50.5,C,Human - Equipment,0,19
FIRE-2023-003531,Washington Fire 3531,2023-06-08,2023-06-24,2023,WA,1033,Washington County 20,48.99616,-123.31611,7.2,B,Undetermined,0,1
FIRE-2023-003532,Washington Fire 3532,2023-07-04,2023-08-13,2023,WA,1033,Washington County 20,48.7571,-123.16501,4.4,B,Human - Debris Burning,0,1
FIRE-2023-003533,Washington Fire 3533,2023-08-18,2023-10-01,2023,WA,1033,Washington County 20,48.91946,-123.94202,1775.3,F,Human - Equipment,10,85
FIRE-2023-003534,Washington Fire 3534,2023-09-05,2023-09-09,2023,WA,1033,Washington County 20,48.67862,-123.53471,2.8,B,Lightning,0,10
FIRE-2023-003535,Washington Fire 3535,2023-08-30,2023-09-09,2023,WA,1033,Washington County 20,48.68734,-123.67099,45.5,C,Human - Debris Burning,0,29
FIRE-2023-003536,Washington Fire 3536,2023-08-03,2023-09-09,2023,WA,1033,Washington County 20,48.97019,-124.69527,4.8,B,Undetermined,0,4
FIRE-2023-003537,Washington Fire 3537,2023-10-01,2023-10-13,2023,WA,1033,Washington County 20,48.41242,-123.21028,66.8,C,Lightning,0,6
FIRE-2023-003538,Washington Fire 3538,2023-09-22,2023-10-07,2023,WA,1033,Washington County 20,48.38581,-124.23633,57.9,C,Human - Campfire,0,5
FIRE-2023-003539,Washington Fire 3539,2023-07-31,2023-08-24,2023,WA,1034,Washington County 21,48.62034,-122.82669,48.4,C,Undetermined,0,5
FIRE-2023-003540,Washington Fire 3540,2023-06-15,2023-07-07,2023,WA,1034,Washington County 21,48.62018,-121.58558,53.1,C,Human - Debris Burning,0,9
FIRE-2023-003541,Washington Fire 3541,2023-07-01,2023-07-12,2023,WA,1034,Washington County 21,48.70655,-121.68974,30.0,C,Lightning,0,1
FIRE-2023-003542,Washington Fire 3542,2023-09-28,2023-10-17,2023,WA,1034,Washington County 21,48.699,-121.64972,55.3,C,Lightning,0,1
FIRE-2023-003543,Washington Fire 3543,2023-09-23,2023-11-06,2023,WA,1034,Washington County 21,48.34761,-121.44834,2.0,B,Powerline,0,17
FIRE-2023-003544,Washington Fire 3544,2023-10-06,2023-10-21,2023,WA,1034,Washington County 21,48.36835,-122.48407,75.9,C,Powerline,0,8
FIRE-2023-003545,Washington Fire 3545,2023-05-14,2023-06-08,2023,WA,1034,Washington County 21,48.50233,-122.07883,76.5,C,Human - Debris Burning,0,2
FIRE-2023-003546,Washington Fire 3546,2023-08-04,2023-09-03,2023,WA,1036,Washington County 23,48.23409,-117.91612,72.8,C,Lightning,0,1
FIRE-2023-003547,Washington Fire 3547,2023-05-26,2023-06-13,2023,WA,1036,Washington County 23,48.55127,-117.93412,24.8,C,Lightning,0,1
FIRE-2023-003548,Washington Fire 3548,2023-06-30,2023-07-19,2023,WA,1036,Washington County 23,48.7894,-118.53769,20.6,C,Human - Arson,0,1
FIRE-2023-003549,Washington Fire 3549,2023-06-21,2023-07-05,2023,WA,1036,Washington County 23,47.86461,-118.43221,48.0,C,Lightning,0,1
FIRE-2023-003550,Washington Fire 3550,2023-09-04,2023-09-12,2023,WA,1036,Washington County 23,48.34827,-118.66655,44.7,C,Lightning,0,23
FIRE-2023-003551,Washington Fire 3551,2023-07-14,2023-07-31,2023,WA,1036,Washington County 23,48.76746,-117.93975,98.9,C,Human - Equipment,0,1
FIRE-2023-003552,Washington Fire 3552,2023-09-05,2023-09-16,2023,WA,1036,Washington County 23,48.99471,-117.86989,19.4,C,Lightning,0,1
FIRE-2023-003553,Washington Fire 3553,2023-09-29,2023-11-13,2023,WA,1036,Washington County 23,48.61034,-118.72032,2.7,B,Lightning,0,1
FIRE-2023-003554,Nevada Fire 3554,2023-04-30,2023-05-10,2023,NV,1037,Nevada County 00,35.36446,-119.94018,53.4,C,Lightning,0,1
FIRE-2023-003555,Nevada Fire 3555,2023-10-05,2023-10-16,2023,NV,1037,Nevada County 00,35.02019,-118.60136,95.4,C,Powerline,0,2
FIRE-2023-003556,Nevada Fire 3556,2023-04-27,2023-05-07,2023,NV,1037,Nevada County 00,36.84726,-119.2736,99.9,C,Undetermined,0,2
FIRE-2023-003557,Nevada Fire 3557,2023-10-02,2023-10-31,2023,NV,1037,Nevada County 00,36.59387,-119.29428,46.9,C,Lightning,0,1
FIRE-2023-003558,Nevada Fire 3558,2023-09-08,2023-09-25,2023,NV,1037,Nevada County 00,36.06322,-119.62814,5.5,B,Human - Campfire,0,1
FIRE-2023-003559,Nevada Fire 3559,2023-11-19,2023-12-24,2023,NV,1037,Nevada County 00,36.00282,-119.87909,30.6,C,Lightning,0,1
FIRE-2023-003560,Nevada Fire 3560,2023-07-27,2023-08-24,2023,NV,1037,Nevada County 00,37.09313,-119.06776,27.6,C,Human - Debris Burning,0,19
FIRE-2023-003561,Nevada Fire 3561,2023-05-28,2023-06-19,2023,NV,1037,Nevada County 00,37.31735,-119.31751,37.2,C,Lightning,0,1
FIRE-2023-003562,Nevada Fire 3562,2023-07-21,2023-07-29,2023,NV,1037,Nevada County 00,35.68813,-119.32212,3.6,B,Undetermined,0,6
FIRE-2023-003563,Nevada Fire 3563,2023-09-02,2023-09-03,2023,NV,1037,Nevada County 00,37.31262,-118.59657,205.9,D,Human - Campfire,0,20
FIRE-2023-003564,Nevada Fire 3564,2023-07-27,2023-09-03,2023,NV,1037,Nevada County 00,35.7767,-118.95693,235.8,D,Lightning,0,17
FIRE-2023-003565,Nevada Fire 3565,2023-07-20,2023-08-20,2023,NV,1037,Nevada County 00,36.96347,-118.73956,37.5,C,Human - Debris Burning,0,1
FIRE-2023-003566,Nevada Fire 3566,2023-05-23,2023-06-19,2023,NV,1037,Nevada County 00,35.27727,-119.47579,109.1,D,Human - Debris Burning,4,1
FIRE-2023-003567,Nevada Fire 3567,2023-09-23,2023-10-23,2023,NV,1037,Nevada County 00,35.55998,-118.94815,113.3,D,Lightning,0,12
FIRE-2023-003568,Nevada Fire 3568,2023-05-01,2023-05-30,2023,NV,1037,Nevada County 00,35.23832,-118.5483,1.8,B,Human - Debris Burning,0,1
FIRE-2023-003569,Nevada Fire 3569,2023-09-13,2023-10-25,2023,NV,1038,Nevada County 01,36.02665,-118.18023,56.2,C,Human - Campfire,0,5
FIRE-2023-003570,Nevada Fire 3570,2023-07-29,2023-08-21,2023,NV,1038,Nevada County 01,36.51363,-117.87922,16.7,C,Human - Equipment,0,12
FIRE-2023-003571,Nevada Fire 3571,2023-06-01,2023-07-03,2023,NV,1038,Nevada County 01,36.4596,-118.34229,11.8,C,Human - Debris Burning,0,9
FIRE-2023-003572,Nevada Fire 3572,2023-11-16,2023-12-07,2023,NV,1038,Nevada County 01,36.86187,-117.69062,118.3,D,Human - Campfire,0,19
FIRE-2023-003573,Nevada Fire 3573,2023-06-10,2023-06-16,2023,NV,1038,Nevada County 01,35.82516,-117.93494,19.7,C,Human - Equipment,0,1
FIRE-2023-003574,Nevada Fire 3574,2023-08-21,2023-09-01,2023,NV,1039,Nevada County 02,36.21859,-116.17354,20.7,C,Undetermined,0,1
FIRE-2023-003575,Nevada Fire 3575,2023-07-30,2023-09-08,2023,NV,1039,Nevada County 02,35.09684,-116.35081,129.7,D,Lightning,0,1
FIRE-2023-003576,Nevada Fire 3576,2023-06-27,2023-07-16,2023,NV,1039,Nevada County 02,37.07798,-116.19471,252.1,D,Human - Equipment,0,18
FIRE-2023-003577,Nevada Fire 3577,2023-08-15,2023-09-24,2023,NV,1039,Nevada County 02,36.56298,-116.63619,91.5,C,Human - Debris Burning,0,12
FIRE-2023-003578,Nevada Fire 3578,2023-06-28,2023-06-30,2023,NV,1039,Nevada County 02,36.76082,-115.811,9.2,B,Lightning,0,1
FIRE-2023-003579,Nevada Fire 3579,2023-08-29,2023-09-29,2023,NV,1039,Nevada County 02,35.68362,-116.34528,77.5,C,Human - Debris Burning,0,19
FIRE-2023-003580,Nevada Fire 3580,2023-11-07,2023-12-07,2023,NV,1039,Nevada County 02,36.81486,-115.94636,10.3,C,Human - Arson,0,16
FIRE-2023-003581,Nevada Fire 3581,2023-07-30,2023-08-14,2023,NV,1039,Nevada County 02,36.18024,-116.77569,122.0,D,Powerline,0,7
FIRE-2023-003582,Nevada Fire 3582,2023-08-06,2023-08-29,2023,NV,1039,Nevada County 02,35.53096,-116.00124,12.5,C,Powerline,0,1
FIRE-2023-003583,Nevada Fire 3583,2023-08-12,2023-08-24,2023,NV,1039,Nevada County 02,35.85933,-116.04509,13.9,C,Lightning,0,1
FIRE-2023-003584,Nevada Fire 3584,2023-06-12,2023-06-16,2023,NV,1039,Nevada County 02,36.0568,-115.72295,51.7,C,Lightning,0,1
FIRE-2023-003585,Nevada Fire 3585,2023-10-07,2023-11-06,2023,NV,1040,Nevada County 03,36.09624,-114.44142,3.1,B,Lightning,0,1
FIRE-2023-003586,Nevada Fire 3586,2023-05-30,2023-06-01,2023,NV,1040,Nevada County 03,35.80358,-115.24468,129.2,D,Lightning,2,13
FIRE-2023-003587,Nevada Fire 3587,2023-08-20,2023-10-04,2023,NV,1040,Nevada County 03,35.78809,-115.0034,119.4,D,Human - Campfire,0,23
FIRE-2023-003588,Nevada Fire 3588,2023-07-29,2023-08-05,2023,NV,1040,Nevada County 03,37.29382,-114.16144,52.4,C,Human - Equipment,0,14
FIRE-2023-003589,Nevada Fire 3589,2023-07-28,2023-08-16,2023,NV,1040,Nevada County 03,35.83927,-114.06849,43.8,C,Human - Equipment,0,1
FIRE-2023-003590,Nevada Fire 3590,2023-07-11,2023-07-12,2023,NV,1040,Nevada County 03,36.8358,-114.91354,103.5,D,Lightning,6,2
FIRE-2023-003591,Nevada Fire 3591,2023-09-13,2023-09-25,2023,NV,1040,Nevada County 03,36.16541,-114.49331,13.0,C,Human - Debris Burning,0,1
FIRE-2023-003592,Nevada Fire 3592,2023-09-10,2023-10-25,2023,NV,1041,Nevada County 10,38.73867,-119.57486,21.7,C,Human - Equipment,0,20
FIRE-2023-003593,Nevada Fire 3593,2023-08-15,2023-09-22,2023,NV,1041,Nevada County 10,37.89135,-118.66325,47.7,C,Powerline,0,1
FIRE-2023-003594,Nevada Fire 3594,2023-07-03,2023-08-08,2023,NV,1041,Nevada County 10,37.97404,-119.76051,33.5,C,Human - Debris Burning,0,2
FIRE-2023-003595,Nevada Fire 3595,2023-08-29,2023-10-01,2023,NV,1041,Nevada County 10,37.44346,-118.58392,98.1,C,Lightning,0,16
FIRE-2023-003596,Nevada Fire 3596,2023-10-01,2023-10-16,2023,NV,1041,Nevada County 10,37.54594,-119.24317,71.2,C,Lightning,0,1
FIRE-2023-003597,Nevada Fire 3597,2023-09-10,2023-10-15,2023,NV,1041,Nevada County 10,39.40444,-119.5193,74.6,C,Human - Campfire,0,12
FIRE-2023-003598,Nevada Fire 3598,2023-07-24,2023-08-19,2023,NV,1041,Nevada County 10,38.39975,-119.67231,90.9,C,Human - Equipment,0,14
FIRE-2023-003599,Nevada Fire 3599,2023-10-01,2023-10-26,2023,NV,1041,Nevada County 10,38.52682,-119.2635,30.9,C,Human - Equipment,0,1
FIRE-2023-003600,Nevada Fire 3600,2023-09-07,2023-10-09,2023,NV,1041,Nevada County 10,39.47188,-119.30598,55.1,C,Lightning,0,1
FIRE-2023-003601,Nevada Fire 3601,2023-10-02,2023-10-18,2023,NV,1041,Nevada County 10,37.39264,-118.53561,21.0,C,Human - Campfire,0,1
FIRE-2023-003602,Nevada Fire 3602,2023-09-20,2023-10-09,2023,NV,1041,Nevada County 10,38.36726,-119.05269,17.9,C,Undetermined,0,1
FIRE-2023-003603,Nevada Fire 3603,2023-10-19,2023-10-23,2023,NV,1042,Nevada County 11,39.32423,-118.30353,113.6,D,Undetermined,0,19
FIRE-2023-003604,Nevada Fire 3604,2023-06-16,2023-07-28,2023,NV,1042,Nevada County 11,38.50146,-117.53214,74.5,C,Lightning,0,13
FIRE-2023-003605,Nevada Fire 3605,2023-06-21,2023-07-10,2023,NV,1042,Nevada County 11,37.54924,-117.43535,89.3,C,Human - Campfire,0,2
FIRE-2023-003606,Nevada Fire 3606,2023-08-24,2023-09-18,2023,NV,1042,Nevada County 11,39.17548,-118.19324,54.7,C,Human - Arson,0,10
FIRE-2023-003607,Nevada Fire 3607,2023-10-27,2023-11-20,2023,NV,1043,Nevada County 12,38.03377,-116.17961,2.9,B,Human - Campfire,0,2
FIRE-2023-003608,Nevada Fire 3608,2023-08-13,2023-09-01,2023,NV,1043,Nevada County 12,37.72657,-116.86266,241.5,D,Lightning,9,8
FIRE-2023-003609,Nevada Fire 3609,2023-06-06,2023-06-08,2023,NV,1043,Nevada County 12,38.35185,-115.502,17.1,C,Human - Debris Burning,0,15
FIRE-2023-003610,Nevada Fire 3610,2023-10-01,2023-11-07,2023,NV,1044,Nevada County 13,39.00967,-115.44182,53.9,C,Lightning,0,9
FIRE-2023-003611,Nevada Fire 3611,2023-05-29,2023-06-07,2023,NV,1044,Nevada County 13,39.24037,-115.07653,46.8,C,Powerline,0,1
FIRE-2023-003612,Nevada Fire 3612,2023-06-09,2023-06-15,2023,NV,1044,Nevada County 13,38.28215,-115.01262,4.5,B,Undetermined,0,1
FIRE-2023-003613,Nevada Fire 3613,2023-08-15,2023-09-17,2023,NV,1044,Nevada County 13,39.58088,-115.04609,189.5,D,Human - Campfire,0,2
FIRE-2023-003614,Nevada Fire 3614,2023-08-14,2023-09-13,2023,NV,1044,Nevada County 13,38.93311,-114.59876,28.3,C,Human - Equipment,0,1
FIRE-2023-003615,Nevada Fire 3615,2023-08-25,2023-08-27,2023,NV,1044,Nevada County 13,39.24524,-115.14118,6.2,B,Human - Arson,0,1
FIRE-2023-003616,Nevada Fire 3616,2023-05-30,2023-06-18,2023,NV,1044,Nevada County 13,38.50584,-114.43838,255.2,D,Human - Debris Burning,0,15
FIRE-2023-003617,Nevada Fire 3617,2023-05-10,2023-06-04,2023,NV,1044,Nevada County 13,38.60508,-115.42389,37.6,C,Human - Campfire,0,1
FIRE-2023-003618,Nevada Fire 3618,2023-07-24,2023-08-31,2023,NV,1044,Nevada County 13,39.25717,-115.21762,5.7,B,Lightning,0,9
FIRE-2023-003619,Nevada Fire 3619,2023-09-20,2023-10-04,2023,NV,1044,Nevada County 13,38.2493,-115.21171,41.2,C,Lightning,0,14
FIRE-2023-003620,Nevada Fire 3620,2023-07-30,2023-08-19,2023,NV,1045,Nevada County 20,41.67935,-119.35344,25.4,C,Undetermined,0,1
FIRE-2023-003621,Nevada Fire 3621,2023-05-26,2023-07-10,2023,NV,1045,Nevada County 20,40.79659,-119.89619,0.6,B,Human - Debris Burning,0,1
FIRE-2023-003622,Nevada Fire 3622,2023-07-13,2023-07-15,2023,NV,1045,Nevada County 20,41.51743,-118.66822,32.6,C,Lightning,0,1
FIRE-2023-003623,Nevada Fire 3623,2023-05-15,2023-06-01,2023,NV,1045,Nevada County 20,41.73716,-119.96561,14.3,C,Human - Debris Burning,0,1
FIRE-2023-003624,Nevada Fire 3624,2023-10-01,2023-10-05,2023,NV,1045,Nevada County 20,41.75352,-119.88508,32.2,C,Powerline,0,1
FIRE-2023-003625,Nevada Fire 3625,2023-08-10,2023-08-25,2023,NV,1045,Nevada County 20,40.50225,-118.94497,98.2,C,Lightning,0,1
FIRE-2023-003626,Nevada Fire 3626,2023-10-05,2023-11-16,2023,NV,1045,Nevada County 20,39.72756,-119.82349,10.9,C,Human - Equipment,0,13
FIRE-2023-003627,Nevada Fire 3627,2023-09-11,2023-10-26,2023,NV,1045,Nevada County 20,41.40349,-118.72084,73.3,C,Human - Arson,0,29
FIRE-2023-003628,Nevada Fire 3628,2023-07-20,2023-08-03,2023,NV,1045,Nevada County 20,41.43928,-118.56884,42.6,C,Lightning,0,1
FIRE-2023-003629,Nevada Fire 3629,2023-10-14,2023-11-09,2023,NV,1046,Nevada County 21,41.79933,-118.0786,99.3,C,Human - Campfire,0,6
FIRE-2023-003630,Nevada Fire 3630,2023-08-11,2023-09-12,2023,NV,1046,Nevada County 21,40.24491,-117.01978,58.6,C,Lightning,0,18
FIRE-2023-003631,Nevada Fire 3631,2023-07-14,2023-08-01,2023,NV,1046,Nevada County 21,39.72833,-118.48665,34.2,C,Human - Campfire,0,1
FIRE-2023-003632,Nevada Fire 3632,2023-07-09,2023-08-04,2023,NV,1046,Nevada County 21,40.36257,-118.22609,93.0,C,Lightning,0,2
FIRE-2023-003633,Nevada Fire 3633,2023-06-13,2023-07-23,2023,NV,1046,Nevada County 21,41.2903,-118.07203,59.1,C,Powerline,0,1
FIRE-2023-003634,Nevada Fire 3634,2023-09-04,2023-10-08,2023,NV,1046,Nevada County 21,39.67881,-117.60033,43.1,C,Powerline,0,12
FIRE-2023-003635,Nevada Fire 3635,2023-07-11,2023-07-29,2023,NV,1046,Nevada County 21,41.26709,-117.46132,40.0,C,Human - Equipment,0,13
FIRE-2023-003636,Nevada Fire 3636,2023-09-02,2023-09-04,2023,NV,1046,Nevada County 21,39.93343,-117.56969,42.9,C,Undetermined,0,2
FIRE-2023-003637,Nevada Fire 3637,2023-09-30,2023-10-14,2023,NV,1046,Nevada County 21,41.41898,-118.25236,28.0,C,Human - Debris Burning,0,1
FIRE-2023-003638,Nevada Fire 3638,2023-08-12,2023-08-14,2023,NV,1047,Nevada County 22,41.14811,-116.15611,7.9,B,Lightning,0,1
FIRE-2023-003639,Nevada Fire 3639,2023-06-21,2023-07-09,2023,NV,1047,Nevada County 22,40.87739,-116.34154,26.7,C,Human - Equipment,0,1
FIRE-2023-003640,Idaho Fire 3640,2023-09-27,2023-10-27,2023,ID,1049,Idaho County 00,42.20612,-116.4388,2.0,B,Lightning,0,10
FIRE-2023-003641,Idaho Fire 3641,2023-06-28,2023-06-29,2023,ID,1049,Idaho County 00,42.08707,-116.45478,15.1,C,Human - Equipment,0,14
FIRE-2023-003642,Idaho Fire 3642,2023-10-03,2023-10-23,2023,ID,1049,Idaho County 00,42.18543,-116.80775,28.9,C,Human - Campfire,0,1
FIRE-2023-003643,Idaho Fire 3643,2023-04-30,2023-05-02,2023,ID,1049,Idaho County 00,43.2577,-117.08733,6.3,B,Powerline,0,3
FIRE-2023-003644,Idaho Fire 3644,2023-07-26,2023-08-17,2023,ID,1049,Idaho County 00,42.38823,-116.39958,69.0,C,Lightning,0,1
